  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
  0.000   0.007   0.014   0.021   0.027   0.033   0.039   0.044   0.049   0.053   0.057   0.061   0.064   0.067   0.069   0.071   0.073   0.074   0.075   0.076   0.076   0.076   0.075   0.074   0.073   0.071   0.069   0.067   0.064   0.061   0.057   0.053   0.049   0.044   0.039   0.033   0.027   0.021   0.014   0.007   0.000 
  0.000   0.014   0.027   0.040   0.052   0.063   0.073   0.083   0.092   0.100   0.108   0.115   0.121   0.126   0.131   0.135   0.138   0.141   0.143   0.144   0.144   0.144   0.143   0.141   0.138   0.135   0.131   0.126   0.121   0.115   0.108   0.100   0.092   0.083   0.073   0.063   0.052   0.040   0.027   0.014   0.000 
  0.000   0.020   0.039   0.057   0.073   0.089   0.104   0.118   0.131   0.142   0.153   0.163   0.171   0.179   0.186   0.191   0.196   0.199   0.202   0.203   0.204   0.203   0.202   0.199   0.196   0.191   0.186   0.179   0.171   0.163   0.153   0.142   0.131   0.118   0.104   0.089   0.073   0.057   0.039   0.020   0.000 
  0.000   0.025   0.049   0.071   0.092   0.112   0.131   0.148   0.164   0.179   0.192   0.204   0.215   0.225   0.233   0.240   0.246   0.250   0.253   0.255   0.256   0.255   0.253   0.250   0.246   0.240   0.233   0.225   0.215   0.204   0.192   0.179   0.164   0.148   0.131   0.112   0.092   0.071   0.049   0.025   0.000 
  0.000   0.029   0.057   0.083   0.108   0.131   0.153   0.173   0.192   0.209   0.225   0.239   0.252   0.263   0.273   0.281   0.288   0.293   0.297   0.299   0.300   0.299   0.297   0.293   0.288   0.281   0.273   0.263   0.252   0.239   0.225   0.209   0.192   0.173   0.153   0.131   0.108   0.083   0.057   0.029   0.000 
  0.000   0.033   0.064   0.093   0.121   0.147   0.171   0.194   0.215   0.234   0.252   0.268   0.282   0.295   0.306   0.315   0.323   0.328   0.333   0.335   0.336   0.335   0.333   0.328   0.323   0.315   0.306   0.295   0.282   0.268   0.252   0.234   0.215   0.194   0.171   0.147   0.121   0.093   0.064   0.033   0.000 
  0.000   0.035   0.069   0.101   0.131   0.159   0.186   0.210   0.233   0.254   0.273   0.290   0.306   0.319   0.331   0.341   0.349   0.356   0.360   0.363   0.364   0.363   0.360   0.356   0.349   0.341   0.331   0.319   0.306   0.290   0.273   0.254   0.233   0.210   0.186   0.159   0.131   0.101   0.069   0.035   0.000 
  0.000   0.037   0.073   0.107   0.138   0.168   0.196   0.222   0.246   0.268   0.288   0.306   0.323   0.337   0.349   0.360   0.369   0.375   0.380   0.383   0.384   0.383   0.380   0.375   0.369   0.360   0.349   0.337   0.323   0.306   0.288   0.268   0.246   0.222   0.196   0.168   0.138   0.107   0.073   0.037   0.000 
  0.000   0.039   0.075   0.110   0.143   0.173   0.202   0.229   0.253   0.276   0.297   0.316   0.333   0.347   0.360   0.371   0.380   0.387   0.392   0.395   0.396   0.395   0.392   0.387   0.380   0.371   0.360   0.347   0.333   0.316   0.297   0.276   0.253   0.229   0.202   0.173   0.143   0.110   0.075   0.039   0.000 
